ax; ay; az; gx; gy; gz; magx; magy; magz; magN; th; tm; ts; lati; loni; lat; lon
-13281250; 1416015; -97521972; -6103515; -36621093; -12207031; 3900000000; -900000000; 800000000; 10299462127;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13244628; 1306152; -97595214; 6103515; -42724609; -12207031; 3800000000; -800000000; 800000000; 10188865661;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13403320; 1342773; -97583007; 0; -42724609; -12207031; 3800000000; -800000000; 700000000; 10188865661;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13256835; 1293945; -97619628; -12207031; -36621093; -12207031; 3900000000; -800000000; 800000000; 10159217071;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13293457; 1318359; -97558593; -6103515; -36621093; -12207031; 3800000000; -900000000; 800000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13342285; 1367187; -97607421; -6103515; -36621093; -12207031; 3800000000; -800000000; 800000000; 10188865661;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13415527; 1269531; -97631835; 0; -36621093; -12207031; 3900000000; -900000000; 800000000; 10299462127;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13439941; 1208496; -97497558; -18310546; -30517578; -12207031; 3800000000; -800000000; 800000000; 10188865661;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13305664; 1477050; -97607421; -6103515; -36621093; -12207031; 3800000000; -800000000; 800000000; 10188865661;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13415527; 1306152; -97607421; -6103515; -30517578; -12207031; 3900000000; -800000000; 800000000; 10159217071;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13183593; 1318359; -97546386; -6103515; -36621093; -18310546; 3800000000; -800000000; 800000000; 10188865661;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13464355; 1318359; -97644042; -12207031; -30517578; -12207031; 3900000000; -800000000; 700000000; 10159217071;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13281250; 1220703; -97595214; 0; -36621093; -12207031; 3800000000; -800000000; 800000000; 10188865661;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13269042; 1379394; -97521972; -12207031; -36621093; -12207031; 3800000000; -800000000; 800000000; 10188865661;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13378906; 1220703; -97546386; 6103515; -36621093; -12207031; 3800000000; -900000000; 800000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13134765; 1354980; -97631835; -12207031; -36621093; -12207031; 3800000000; -900000000; 800000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13745117; 1428222; -97497558; 6103515; -36621093; -12207031; 3800000000; -800000000; 900000000; 10188865661;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-12658691; 1306152; -97558593; -18310546; -30517578; -12207031; 3800000000; -800000000; 800000000; 10188865661;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13769531; 1428222; -97583007; -6103515; -36621093; -12207031; 3800000000; -800000000; 800000000; 10188865661;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-12939453; 1293945; -97583007; -6103515; -36621093; -12207031; 3800000000; -900000000; 800000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13439941; 1281738; -97558593; -12207031; -36621093; -12207031; 3800000000; -900000000; 800000000; 10188865661;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13281250; 1513671; -97619628; -6103515; -36621093; -12207031; 3800000000; -800000000; 800000000; 10188865661;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13293457; 1220703; -97619628; -12207031; -30517578; -12207031; 3900000000; -800000000; 700000000; 10159217071;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13403320; 1416015; -97546386; -12207031; -36621093; -12207031; 3800000000; -900000000; 800000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
